element_index,conductivity,sensitivity,is_high
693,500.0,-6.836587872677033,1
694,500.0,-6.52902785444408,1
695,500.0,-6.522874541551515,1
696,500.0,-6.85579539184014,1
697,500.0,-6.720130943845886,1
698,500.0,-6.708552060677622,1
699,500.0,-6.823763634232534,1
700,500.0,-6.928197125900509,1
701,500.0,-6.953428347069065,1
702,500.0,-6.919051675136769,1
703,500.0,-6.940080564719437,1
704,500.0,-6.939784952293465,1
705,500.0,-7.002714249134026,1
706,500.0,-6.976106364054493,1
707,500.0,-6.9789847261682505,1
708,500.0,-7.032926331404611,1
709,500.0,-7.045552649167903,1
710,500.0,-7.093857701124483,1
711,500.0,-6.9292334595422815,1
712,500.0,-7.072544415131773,1
713,500.0,-6.937616081719353,1
714,500.0,-6.820691177277594,1
715,500.0,-6.8064599076568895,1
716,500.0,-6.74018935692328,1
717,500.0,-6.907988506475095,1
718,500.0,-6.730552123678133,1
719,500.0,-6.646540008564916,1
720,500.0,-7.05386596058634,1
721,500.0,-7.142497679791153,1
722,500.0,-6.967746456142679,1
723,500.0,-6.898934839587891,1
724,500.0,-6.92786853476893,1
725,500.0,-6.921324956767248,1
726,500.0,-6.906783970053797,1
727,500.0,-6.67921205342158,1
728,500.0,-6.940735746606551,1
729,500.0,-6.655819791291696,1
730,500.0,-6.648747098469067,1
731,500.0,-6.624452376995042,1
732,500.0,-6.708499834537294,1
733,500.0,-7.063774417805101,1
734,500.0,-7.06008180811129,1
735,500.0,-7.000159078400461,1
736,500.0,-7.055521656999452,1
737,500.0,-7.360096091145101,1
738,500.0,-7.233992571885002,1
739,500.0,-7.095793157153733,1
740,500.0,-7.1981193753820145,1
741,500.0,-7.05887915375818,1
742,500.0,-6.854442200731226,1
743,500.0,-6.820366407378236,1
744,500.0,-6.87962121499161,1
745,500.0,-6.792844195698329,1
746,500.0,-6.7742759408780175,1
747,500.0,-6.808620842065676,1
748,500.0,-6.868675610081061,1
749,500.0,-6.881659812108792,1
750,500.0,-6.872977543733193,1
751,500.0,-6.7126313454713475,1
752,500.0,-6.853432743166225,1
753,500.0,-7.043753851891596,1
754,500.0,-7.045099812152131,1
755,500.0,-7.028789559598865,1
756,500.0,-7.035170439782082,1
757,500.0,-7.021879268263216,1
758,500.0,-7.006842502124668,1
759,500.0,-6.899123847205442,1
760,500.0,-6.806445982500091,1
761,500.0,-6.702242234304113,1
762,500.0,-6.70371326463638,1
763,500.0,-6.709928296235338,1
764,500.0,-6.842000703084135,1
765,500.0,-6.774897595499323,1
766,500.0,-6.838014037208796,1
767,500.0,-6.804108597164525,1
768,500.0,-6.803460718595044,1
769,500.0,-6.735339975891058,1
770,500.0,-6.792345381385821,1
771,500.0,-6.792408295163446,1
772,500.0,-6.631864599560138,1
773,500.0,-6.735239380533545,1
774,500.0,-6.624402141012939,1
775,500.0,-6.895422607041711,1
776,500.0,-6.9335482345072466,1
777,500.0,-6.938754574835893,1
778,500.0,-6.813624308876087,1
779,500.0,-6.84278842492629,1
780,500.0,-6.487202396754464,1
781,500.0,-6.442588728686342,1
782,500.0,-6.902331964617495,1
783,500.0,-6.853876480734708,1
784,500.0,-6.7651433329613315,1
785,500.0,-6.8305271353908115,1
786,500.0,-6.819348074511351,1
787,500.0,-7.036977330748344,1
788,500.0,-7.034720060619936,1
789,500.0,-7.044638079602032,1
790,500.0,-7.044806701519165,1
791,500.0,-7.041644545053535,1
792,500.0,-7.018513647608146,1
793,500.0,-6.791264061700518,1
794,500.0,-6.728018038182741,1
795,500.0,-6.625963419575211,1
796,500.0,-6.7252313889906254,1
797,500.0,-6.615753033366954,1
798,500.0,-6.384034858461407,1
799,500.0,-6.40755708001882,1
800,500.0,-6.38710321209377,1
801,500.0,-5.942846088352575,1
802,500.0,-6.4083016761570155,1
803,500.0,-6.787731266580439,1
804,500.0,-6.843119394059717,1
805,500.0,-6.848816096659324,1
806,500.0,-6.828766568180401,1
807,500.0,-6.7945999891493445,1
808,500.0,-6.641102052461875,1
809,500.0,-6.8081362374264405,1
810,500.0,-6.649036871797688,1
811,500.0,-6.806797273832192,1
812,500.0,-6.723981763987564,1
813,500.0,-6.726364147975175,1
